Account_id,Name,Timestamp,Credit/Debit,Amount
1205232,LL6,11/8/2014,C,$19
1205233,EB8,2/24/2014,D,$23
1205234,50C,5/20/2012,C,$13
1205235,BW>,3/20/2014,C,$18
1205236,U6T,8/19/2014,C,$21
1205237,R1:,5/6/2012,D,$26
1205238,@QT,2/27/2014,D,$24
1205239,LK<,4/28/2013,C,$23
1205240,Q1:,4/5/2013,D,$1
1205241,;RQ,6/19/2013,C,$23
1205242,M9Q,3/12/2014,C,$27
1205243,248,5/24/2014,D,$28
1205244,>@@,8/26/2014,C,$47
1205245,=OR,7/1/2014,D,$32
1205246,YSH,6/7/2014,C,$6
1205247,CM1,10/18/2013,C,$4
1205248,GYR,9/28/2013,C,$21
1205249,1-B,7/18/2013,D,$45
1205250,231,7/15/2014,C,$21
1205251,E1H,12/18/2013,C,$6
1205252,76N,8/13/2012,D,$42
1205253,HN;,5/3/2014,C,$6
1205254,E:=,8/21/2014,D,$18
1205255,1JZ,1/6/2014,C,$13
1205256,=1M,10/22/2012,C,$33
1205257,?QP,6/15/2012,C,$49
1205258,7V?,11/8/2012,D,$14
1205259,@51,12/11/2014,D,$14
1205260,Y1R,1/19/2013,C,$32
1205261,8PQ,12/12/2012,D,$40
1205262,UYJ,4/7/2013,C,$30
1205263,>GH,11/8/2012,C,$12
1205264,.6F,5/22/2014,D,$13
1205265,9UL,10/20/2012,C,$37
1205266,EO8,2/2/2013,D,$45
1205267,ZCM,6/24/2014,C,$3
1205268,38U,1/13/2012,C,$12
1205269,YD=,7/4/2013,C,$43
1205270,B?=,4/12/2013,D,$26
1205271,IRY,9/1/2012,C,$42
1205272,J4?,11/14/2014,C,$9
1205273,F.N,2/28/2012,D,$15
1205274,O2-,9/18/2013,C,$44
1205275,=EB,3/28/2014,D,$30
1205276,K8I,7/20/2014,C,$37
1205277,PUN,12/6/2014,C,$7
1205278,YNO,12/23/2014,C,$2
1205279,2?O,1/24/2013,D,$50
1205280,J22,4/9/2014,D,$50
1205281,Q48,11/26/2013,C,$42
1205282,G.R,2/25/2014,D,$46
1205283,LP=,2/23/2012,C,$20
1205284,C/4,3/19/2014,C,$27
1205285,4EV,10/16/2013,D,$8
1205286,LHH,6/21/2012,C,$32
1205287,TK?,11/11/2014,D,$10
1205288,74A,4/7/2012,C,$5
1205289,O5I,8/20/2012,C,$10
1205290,VH5,3/26/2013,C,$35
1205291,.I=,4/12/2012,D,$15
1205292,7>5,6/8/2012,C,$9
1205293,<.S,1/25/2012,C,$39
1205294,9WG,7/9/2013,D,$13
1205295,4RF,4/27/2014,C,$12
1205296,S3D,8/3/2014,D,$47
1205297,3A:,11/3/2014,C,$9
1205298,UQT,11/21/2012,C,$13
1205299,GYH,4/21/2013,C,$37
1205300,>MW,9/12/2012,D,$40
1205301,L18,3/10/2014,D,$2
1205302,CWQ,10/15/2013,C,$14
1205303,VQ=,1/8/2012,D,$8
1205304,FMX,11/8/2014,C,$4
1205305,FL8,5/3/2012,C,$28
1205306,QQA,11/4/2013,D,$27
1205307,Q4M,4/1/2014,C,$13
1205308,FX.,11/13/2012,D,$42
1205309,>6<,8/18/2013,C,$41
1205310,<P;,11/3/2014,C,$34
1205311,7XG,9/2/2014,C,$40
1205312,LH6,6/24/2013,D,$31
1205313,E23,12/26/2014,C,$22
1205314,>2W,1/1/2012,C,$18
1205315,/Q4,9/12/2012,D,$24
1205316,S>F,5/12/2014,C,$28
1205317,TT:,8/22/2012,D,$30
1205318,5AT,11/26/2012,C,$47
1205319,C.K,9/1/2014,C,$47
1205320,=RW,8/13/2013,C,$50
1205321,CHL,12/13/2013,D,$2
1205322,HG?,7/26/2014,D,$44
1205323,NYD,9/6/2012,C,$18
1205324,<Z;,5/12/2013,D,$8
1205325,AA5,1/21/2014,C,$30
1205326,:MU,11/28/2012,C,$31
1205327,QFQ,7/28/2013,D,$9
1205328,TPJ,2/18/2014,C,$43
1205329,W<E,9/6/2013,D,$50
1205330,=48,5/25/2014,C,$44
1205331,22Q,8/7/2014,C,$31
1205332,YVW,7/16/2013,C,$2
1205333,V@P,4/12/2013,D,$9
1205334,4PJ,4/5/2014,C,$11
1205335,<VT,8/2/2012,C,$45
1205336,1@Y,10/2/2014,D,$35
1205337,9A.,10/14/2013,C,$25
1205338,O<;,1/27/2014,D,$19
1205339,A/2,4/10/2014,C,$39
1205340,=ET,12/18/2012,C,$44
1205341,1GN,4/20/2014,C,$46
1205342,93:,1/21/2013,D,$17
1205343,2QZ,7/8/2013,D,$26
1205344,58.,1/8/2013,C,$15
1205345,RV@,12/26/2013,D,$25
1205346,GNI,6/3/2013,C,$11
1205347,9ZS,12/4/2012,C,$36
1205348,8HN,12/2/2014,D,$32
1205349,NQV,3/13/2012,C,$24
1205350,ORP,11/15/2014,D,$45
1205351,?-:,4/7/2012,C,$42
1205352,BWY,4/18/2012,C,$24
1205353,=II,6/1/2013,C,$3
1205354,<WD,1/21/2014,D,$35
1205355,>.9,2/17/2012,C,$5
1205356,XMZ,11/26/2012,C,$39
1205357,3@W,10/20/2013,D,$2
1205358,?K3,8/10/2014,C,$41
1205359,ID;,6/7/2012,D,$17
1205360,9FD,4/14/2013,C,$45
1205361,VA6,6/9/2014,C,$18
1205362,96Y,6/28/2012,C,$34
1205363,P0=,3/9/2014,D,$29
1205364,FNE,9/24/2012,D,$6
1205365,3DN,10/12/2014,C,$20
1205366,F9X,1/24/2013,D,$41
1205367,1?:,8/13/2012,C,$40
1205368,MW=,2/10/2014,C,$34
1205369,7--,4/21/2014,D,$14
1205370,EPK,3/21/2012,C,$47
1205371,=2N,7/15/2013,D,$6
1205372,CV3,3/7/2013,C,$48
1205373,7IG,8/20/2012,C,$8
1205374,7=Y,11/22/2013,C,$8
1205375,R=9,10/12/2014,D,$15
1205376,82D,9/21/2012,C,$31
1205377,A25,8/28/2012,C,$20
1205378,6>7,8/1/2012,D,$26
1205379,?E5,12/18/2013,C,$16
1205380,QZN,6/16/2013,D,$3
1205381,?1@,1/3/2012,C,$49
1205382,8DO,8/26/2012,C,$6
1205383,S04,9/7/2014,C,$40
1205384,<OL,2/26/2012,D,$29
1205385,XUW,7/6/2014,D,$43
1205386,>8V,3/1/2014,C,$11
1205387,YQZ,8/1/2012,D,$28
1205388,F2K,6/8/2013,C,$12
1205389,C/?,2/24/2014,C,$27
1205390,4LA,3/27/2012,D,$19
1205391,LOA,7/21/2012,C,$38
1205392,N/7,10/7/2013,D,$37
1205393,MYE,1/20/2013,C,$20
1205394,Y-M,3/22/2013,C,$35
1205395,2YW,9/8/2013,C,$32
1205396,:BA,4/25/2014,D,$27
1205397,54?,1/14/2012,C,$12
1205398,P=M,1/15/2013,C,$39
1205399,=10,6/26/2014,D,$5
1205400,XA=,8/3/2012,C,$50
1205401,3;D,4/25/2012,D,$22
1205402,<KA,10/2/2012,C,$40
1205403,L51,3/18/2012,C,$16
1205404,.<O,5/7/2014,C,$13
1205405,O0-,6/27/2012,D,$9
1205406,AR/,7/18/2013,D,$44
1205407,32>,11/15/2013,C,$24
1205408,F1I,2/12/2012,D,$9
1205409,<:W,8/12/2013,C,$35
1205410,ZSL,10/13/2014,C,$20
1205411,J?Q,12/28/2012,D,$35
1205412,I1W,8/17/2014,C,$45
1205413,FY3,7/24/2014,D,$18
1205414,=V2,6/19/2014,C,$14
1205415,CX4,7/5/2013,C,$28
1205416,U>P,12/18/2012,C,$26
1205417,2S.,9/16/2012,D,$43
1205418,<K@,3/15/2014,C,$27
1205419,2Q3,5/19/2012,C,$28
1205420,C;G,10/8/2013,D,$13
1205421,LZ:,3/14/2014,C,$8
1205422,7UJ,8/11/2013,D,$29
1205423,@H;,1/9/2013,C,$22
1205424,H7R,5/1/2014,C,$7
1205425,B<B,5/10/2014,C,$38
1205426,<4;,7/24/2013,D,$6
1205427,DJY,9/26/2012,D,$36
1205428,WMD,9/22/2014,C,$20
1205429,<=>,10/8/2012,D,$13
1205430,>-8,5/24/2014,C,$16
1205431,E94,6/11/2013,C,$43
1205432,XEP,9/7/2014,D,$1
1205433,-6D,11/15/2012,C,$18
1205434,RX8,1/25/2013,D,$12
1205435,G4F,4/26/2014,C,$41
1205436,9N@,1/20/2012,C,$5
1205437,UZ5,7/14/2014,C,$11
1205438,4JH,12/9/2014,D,$1
1205439,8CY,5/24/2014,C,$23
1205440,D5J,7/21/2012,C,$23
1205441,EX>,4/26/2012,D,$2
1205442,K6K,2/28/2013,C,$11
1205443,;HS,2/13/2013,D,$38
1205444,T4<,10/3/2014,C,$5
1205445,31P,2/28/2013,C,$16
1205446,DD6,9/8/2014,C,$21
1205447,J?3,5/5/2014,D,$22
1205448,46H,9/26/2012,D,$14
1205449,;<E,8/2/2012,C,$23
1205450,86@,2/13/2012,D,$25
1205451,N5Z,8/25/2014,C,$8
1205452,3LX,3/21/2013,C,$10
1205453,34U,2/25/2013,D,$21
1205454,94I,2/10/2012,C,$9
1205455,F-G,10/21/2012,D,$41
1205456,;FO,12/12/2013,C,$7
1205457,B2G,10/24/2012,C,$3
1205458,VO7,8/18/2014,C,$48
1205459,QIZ,7/9/2013,D,$43
1205460,E4G,2/19/2013,C,$46
1205461,PSW,10/4/2013,C,$35
1205462,Z>?,9/14/2013,D,$40
1205463,2=S,10/28/2014,C,$24
1205464,><W,1/4/2013,D,$23
1205465,K?L,9/14/2012,C,$36
1205466,86D,12/12/2012,C,$40
1205467,.RY,9/20/2012,C,$12
1205468,9TE,12/10/2012,D,$38
1205469,GC-,6/27/2013,D,$47
1205470,D@@,1/17/2013,C,$14
1205471,4B@,12/16/2012,D,$33
1205472,BSR,8/26/2014,C,$19
1205473,9OA,5/14/2012,C,$29
1205474,70?,2/22/2013,D,$11
1205475,97;,8/9/2013,C,$11
1205476,HHN,2/17/2014,D,$13
1205477,01M,11/13/2014,C,$43
1205478,>2=,10/4/2014,C,$40
1205479,P:-,4/17/2014,C,$10
1205480,R=<,8/28/2012,D,$34
1205481,CN<,11/15/2012,C,$5
1205482,V70,7/2/2012,C,$43
1205483,KFT,11/4/2013,D,$25
1205484,STH,9/16/2014,C,$24
1205485,CIE,4/23/2013,D,$39
1205486,QR@,1/20/2013,C,$30
1205487,1.A,7/20/2014,C,$32
1205488,JZB,10/12/2014,C,$14
1205489,INW,5/16/2014,D,$26
1205490,5ON,4/7/2014,D,$21
1205491,GF?,6/18/2013,C,$15
1205492,9I?,5/17/2014,D,$20
1205493,Y?Z,7/8/2012,C,$22
1205494,IWE,7/8/2013,C,$48
1205495,SLW,4/13/2014,D,$9
1205496,=OE,8/24/2012,C,$16
1205497,;<F,9/13/2014,D,$5
1205498,://,5/5/2014,C,$48
1205499,W</,4/12/2012,C,$24
1205500,>;8,5/18/2014,C,$34
1205501,G1.,5/2/2013,D,$41
1205502,JPW,4/14/2012,C,$31
1205503,PA:,2/4/2013,C,$36
1205504,6IQ,2/21/2014,D,$7
1205505,2V6,9/21/2014,C,$33
1205506,W@H,1/24/2014,D,$21
1205507,4PX,6/9/2012,C,$35
1205508,BP;,7/28/2012,C,$14
1205509,/G3,11/2/2012,C,$14
1205510,<UJ,2/7/2012,D,$13
1205511,U8I,6/28/2012,D,$8
1205512,/9D,5/12/2012,C,$30
1205513,9=T,11/13/2012,D,$43
1205514,98.,10/12/2012,C,$16
1205515,=X4,10/6/2013,C,$1
1205516,FN<,8/3/2013,D,$35
1205517,MK;,2/6/2014,C,$25
1205518,T-4,6/6/2014,D,$8
1205519,-2S,5/13/2014,C,$13
1205520,V23,12/28/2013,C,$46
1205521,NT@,2/28/2013,C,$12
1205522,NT>,1/28/2013,D,$11
1205523,/@R,7/22/2014,C,$27
1205524,=N=,2/25/2012,C,$48
1205525,FYM,9/8/2012,D,$6
1205526,NN9,8/12/2014,C,$10
1205527,G5L,1/25/2014,D,$43
1205528,PY0,5/24/2013,C,$28
1205529,-.Z,2/11/2014,C,$50
1205530,.:P,9/11/2013,C,$22
1205531,WW4,5/18/2013,D,$38
1205532,S3H,7/26/2014,D,$12
1205533,2WP,4/27/2012,C,$7
1205534,6W0,3/27/2014,D,$8
1205535,.W0,3/21/2012,C,$40
1205536,KEI,6/22/2013,C,$19
1205537,L2N,10/14/2013,D,$28
1205538,F6U,4/10/2013,C,$1
1205539,2?>,1/16/2013,D,$9
1205540,@AT,10/12/2014,C,$44
1205541,RI.,8/16/2014,C,$27
1205542,B9U,6/12/2012,C,$9
1205543,H.W,10/26/2013,D,$26
1205544,8/W,9/5/2014,C,$14
1205545,W77,9/20/2012,C,$29
1205546,.9S,2/24/2014,D,$16
1205547,1V3,7/4/2014,C,$5
1205548,;26,6/21/2012,D,$47
1205549,-5?,6/16/2012,C,$12
1205550,?9E,2/10/2013,C,$9
1205551,<GY,1/10/2012,C,$27
1205552,<99,10/18/2014,D,$37
1205553,EG3,9/21/2012,D,$41
1205554,472,12/26/2012,C,$46
1205555,/1L,2/14/2013,D,$45
1205556,B?K,10/9/2012,C,$39
1205557,ET6,3/18/2013,C,$16
1205558,=WA,1/5/2013,D,$20
1205559,W7S,7/18/2014,C,$35
1205560,<F6,12/25/2014,D,$41
1205561,NVT,4/15/2014,C,$14
1205562,2/K,1/16/2012,C,$19
1205563,WA8,5/1/2012,C,$23
1205564,LUO,8/12/2014,D,$40
1205565,ZA4,8/23/2012,C,$29
1205566,CTF,2/23/2013,C,$48
1205567,77R,10/14/2014,D,$14
1205568,UMA,9/25/2013,C,$32
1205569,K7;,2/18/2013,D,$33
1205570,Y1M,8/16/2014,C,$7
1205571,A4Q,2/21/2014,C,$13
1205572,1CW,12/2/2013,C,$46
1205573,PQ3,4/24/2014,D,$38
1205574,:TA,11/1/2012,D,$19
1205575,REO,1/12/2013,C,$43
1205576,GZW,2/8/2014,D,$47
1205577,HNM,11/11/2014,C,$35
1205578,<E8,1/16/2013,C,$33
1205579,GJ/,7/3/2012,D,$29
1205580,VW7,2/14/2013,C,$3
1205581,>B8,12/2/2013,D,$24
1205582,DQ6,4/20/2013,C,$24
1205583,6=4,2/10/2012,C,$36
1205584,U=0,10/10/2012,C,$10
1205585,<?I,7/10/2014,D,$34
1205586,1LR,5/12/2014,C,$23
1205587,APY,9/17/2014,C,$13
1205588,C/J,2/26/2014,D,$48
1205589,5F4,10/21/2014,C,$41
1205590,/=/,5/27/2013,D,$27
1205591,?P>,10/28/2013,C,$1
1205592,<HF,3/6/2014,C,$26
1205593,325,5/3/2013,C,$14
1205594,RSL,4/9/2014,D,$26
1205595,.;Z,9/10/2012,D,$18
1205596,3ZB,12/23/2013,C,$43
1205597,FZN,1/10/2013,D,$2
1205598,L1X,4/4/2012,C,$43
1205599,HY0,1/6/2014,C,$47
1205600,UVA,2/3/2013,D,$28
1205601,SOQ,7/18/2012,C,$11
1205602,TI3,6/15/2013,D,$21
1205603,OI3,2/7/2013,C,$43
1205604,2O4,1/4/2014,C,$30
1205605,RI:,9/13/2013,C,$5
1205606,608,8/4/2012,D,$42
1205607,2C=,1/17/2012,C,$14
1205608,T=3,9/9/2014,C,$30
1205609,M<Y,4/20/2012,D,$38
1205610,KUB,6/3/2013,C,$27
1205611,G04,7/25/2012,D,$29
1205612,=J;,5/28/2013,C,$41
1205613,CKR,7/11/2012,C,$10
1205614,7C7,11/11/2013,C,$5
1205615,B9E,2/9/2013,D,$14
1205616,XLC,2/20/2012,D,$47
1205617,VU=,10/26/2012,C,$23
1205618,T5S,6/14/2013,D,$9
1205619,?-Z,6/24/2014,C,$28
1205620,PKE,11/3/2012,C,$11
1205621,M>H,1/6/2014,D,$20
1205622,G1;,10/16/2013,C,$8
1205623,NXH,7/6/2014,D,$22
1205624,N=1,9/25/2014,C,$44
1205625,L>P,5/28/2014,C,$2
1205626,KL3,6/2/2013,C,$50
1205627,SQW,5/18/2014,D,$47
1205628,-JG,11/25/2013,C,$46
1205629,9E0,6/28/2012,C,$28
1205630,;U=,9/7/2014,D,$20
1205631,B30,12/27/2013,C,$11
1205632,;8D,1/12/2014,D,$14
1205633,>HE,7/3/2013,C,$27
1205634,13F,1/23/2012,C,$2
1205635,MR;,10/17/2013,C,$22
1205636,C6T,9/15/2013,D,$20
1205637,552,10/24/2012,D,$37
1205638,1EG,9/4/2014,C,$33
1205639,D@J,10/5/2012,D,$35
1205640,PNQ,7/11/2014,C,$39
1205641,?BC,1/7/2013,C,$17
1205642,36>,1/18/2013,D,$38
1205643,HLH,8/28/2013,C,$50
1205644,NJU,9/19/2013,D,$27
1205645,>XN,3/27/2012,C,$15
1205646,IL>,12/19/2014,C,$21
1205647,IQM,2/11/2013,C,$2
1205648,RQ3,5/6/2012,D,$11
1205649,X.8,8/5/2014,C,$22
1205650,IGS,2/4/2014,C,$25
1205651,GK0,6/20/2012,D,$48
1205652,WZ>,2/26/2013,C,$33
1205653,T>R,2/4/2013,D,$37
1205654,3RP,12/2/2012,C,$38
1205655,9<.,12/24/2013,C,$44
1205656,P6A,7/25/2013,C,$25
1205657,F:Y,3/13/2014,D,$22
1205658,3FH,10/28/2012,D,$2
1205659,R9S,2/24/2013,C,$17
1205660,B1?,4/5/2014,D,$31
1205661,YT9,5/14/2014,C,$25
1205662,HBE,7/11/2014,C,$30
1205663,D;E,12/22/2012,D,$50
1205664,YDX,12/21/2012,C,$26
1205665,NQ5,5/15/2013,D,$29
1205666,D=9,12/15/2013,C,$28
1205667,73O,9/8/2012,C,$19
1205668,X7C,2/19/2012,C,$45
1205669,AOS,11/15/2012,D,$7
1205670,<B7,7/5/2014,C,$43
1205671,4YQ,5/20/2012,C,$44
1205672,E0K,6/2/2013,D,$17
1205673,;TM,9/26/2013,C,$46
1205674,C3-,12/13/2012,D,$13
1205675,2Z4,3/20/2014,C,$47
1205676,KIT,7/24/2012,C,$28
1205677,E9H,2/3/2014,C,$31
1205678,-QX,9/28/2013,D,$43
1205679,I?;,2/10/2012,D,$33
1205680,8FW,10/1/2012,C,$20
1205681,NB9,4/14/2013,D,$24
1205682,1DC,10/16/2014,C,$44
1205683,6@J,2/20/2012,C,$4
1205684,4O6,8/18/2013,D,$47
1205685,JXW,3/21/2012,C,$44
1205686,?K?,11/20/2013,D,$20
1205687,WKZ,9/5/2013,C,$22
1205688,6YG,3/25/2013,C,$42
1205689,OWQ,5/19/2013,C,$20
1205690,6GS,5/20/2013,D,$43
1205691,C>Q,5/28/2013,C,$33
1205692,5PP,11/16/2012,C,$38
1205693,BHX,12/16/2012,D,$38
1205694,ZQ7,10/17/2012,C,$26
1205695,FRL,8/2/2014,D,$36
1205696,A6M,6/18/2013,C,$5
1205697,NL.,3/26/2014,C,$8
1205698,<V>,5/24/2014,C,$7
1205699,9S/,9/16/2013,D,$1
1205700,0V;,10/17/2013,D,$30
1205701,SE2,9/1/2012,C,$12
1205702,H4P,10/18/2012,D,$32
1205703,PAV,8/24/2012,C,$38
1205704,:0@,5/22/2012,C,$5
1205705,/@N,1/4/2012,D,$33
1205706,D0@,10/22/2014,C,$24
1205707,:6T,11/21/2014,D,$29
1205708,LZ.,5/8/2014,C,$46
1205709,K.M,5/15/2012,C,$43
1205710,:US,2/27/2012,C,$16
1205711,SZI,10/28/2012,D,$44
1205712,W.N,5/3/2012,C,$2
1205713,H?H,5/18/2014,C,$46
1205714,XXB,8/5/2014,D,$43
1205715,BO4,9/28/2013,C,$28
1205716,?;D,1/4/2013,D,$50
1205717,SPW,1/7/2014,C,$11
1205718,AVK,6/12/2013,C,$7
1205719,N7I,9/27/2013,C,$37
1205720,GRY,7/22/2013,D,$13
1205721,1.2,6/5/2013,D,$1
1205722,HV6,7/23/2014,C,$42
1205723,NKE,1/28/2013,D,$40
1205724,GBI,3/16/2013,C,$42
1205725,1.E,6/4/2013,C,$41
1205726,A3A,5/5/2013,D,$4
1205727,KUF,9/2/2014,C,$6
1205728,1?P,12/7/2012,D,$20
1205729,?TY,7/25/2014,C,$6
1205730,@K/,12/2/2014,C,$9
1205731,U3-,2/9/2013,C,$21
1205732,7ZT,12/24/2014,D,$7
1205733,5Y-,9/24/2013,C,$30
1205734,1AC,6/5/2012,C,$9
1205735,KJW,8/13/2012,D,$38
1205736,B:0,1/7/2013,C,$49
1205737,NK;,5/17/2013,D,$50
1205738,.GK,12/6/2012,C,$47
1205739,BA0,8/18/2013,C,$33
1205740,TB3,9/20/2014,C,$3
1205741,BE3,6/10/2014,D,$9
1205742,KEZ,4/5/2012,D,$8
1205743,B:P,7/15/2014,C,$43
1205744,D.3,1/16/2013,D,$23
1205745,89@,12/6/2014,C,$5
1205746,CLO,9/13/2014,C,$48
1205747,7G<,11/2/2013,D,$2
1205748,8E>,5/18/2012,C,$23
1205749,I-@,9/1/2014,D,$32
1205750,;3E,2/17/2014,C,$17
1205751,22X,12/23/2014,C,$40
1205752,K0C,7/11/2012,C,$50
1205753,6IY,9/21/2014,D,$12
1205754,W-Y,10/19/2012,C,$41
1205755,QF>,9/27/2014,C,$48
1205756,5@?,3/5/2012,D,$9
1205757,XVF,12/10/2013,C,$16
1205758,L0L,4/24/2013,D,$34
1205759,0=4,11/15/2013,C,$26
1205760,ZLR,5/15/2012,C,$32
1205761,52L,9/16/2012,C,$27
1205762,UJI,6/12/2012,D,$29
1205763,<6<,3/16/2014,D,$27
1205764,9?0,9/20/2014,C,$5
1205765,PUR,10/13/2013,D,$32
1205766,W3/,4/1/2014,C,$39
1205767,WCS,7/23/2013,C,$18
1205768,S1?,7/15/2013,D,$35
1205769,IXL,10/14/2012,C,$44
1205770,H7Y,11/13/2012,D,$26
1205771,MFU,5/20/2012,C,$6
1205772,N=H,7/25/2013,C,$17
1205773,4L>,11/12/2012,C,$18
1205774,>X3,4/17/2012,D,$44
1205775,ZZJ,12/7/2012,C,$43
1205776,PPG,3/24/2013,C,$24
1205777,BDU,3/16/2014,D,$26
1205778,<JM,2/14/2012,C,$35
1205779,DTP,7/12/2013,D,$34
1205780,P8V,6/6/2012,C,$20
1205781,/30,7/18/2012,C,$24
1205782,94G,1/3/2012,C,$28
1205783,.2<,12/9/2013,D,$32
1205784,XO<,5/25/2014,D,$23
1205785,U2-,12/18/2012,C,$9
1205786,TBR,4/14/2014,D,$31
1205787,YNL,11/23/2013,C,$50
1205788,9RZ,3/19/2014,C,$28
1205789,JZJ,3/9/2012,D,$49
1205790,3S.,5/21/2013,C,$12
1205791,PR4,2/16/2012,D,$15
1205792,G?Q,12/28/2012,C,$49
1205793,H@O,3/25/2013,C,$41
1205794,>G.,11/8/2012,C,$44
1205795,6YH,11/24/2014,D,$6
1205796,06A,7/10/2013,C,$23
1205797,@/=,7/3/2014,C,$19
1205798,N5W,7/7/2013,D,$30
1205799,MI8,11/1/2014,C,$16
1205800,JDS,3/20/2014,D,$38
1205801,ME/,7/21/2014,C,$45
1205802,<A=,11/3/2014,C,$30
1205803,I</,8/10/2014,C,$17
1205804,ENO,8/27/2014,D,$50
1205805,B/2,11/18/2014,D,$36
1205806,VK@,3/24/2012,C,$21
1205807,X1E,6/9/2014,D,$28
1205808,E=N,9/15/2014,C,$4
1205809,9@N,5/19/2012,C,$11
1205810,8B>,9/27/2012,D,$36
1205811,@E/,6/20/2013,C,$24
1205812,3-Y,10/4/2012,D,$9
1205813,?3M,3/26/2012,C,$39
1205814,-D9,4/2/2012,C,$41
1205815,PQ2,11/13/2013,C,$4
1205816,G8M,7/27/2012,D,$8
1205817,>WC,3/28/2014,C,$27
1205818,438,9/20/2013,C,$38
1205819,:3Q,5/25/2012,D,$29
1205820,H0D,1/28/2014,C,$10
1205821,28X,3/1/2013,D,$43
1205822,-SK,1/19/2012,C,$48
1205823,.0B,7/21/2012,C,$12
1205824,.XP,3/8/2013,C,$31
1205825,F>X,11/14/2012,D,$11
1205826,YWP,2/4/2014,D,$32
1205827,.U-,12/18/2014,C,$35
1205828,3AK,10/11/2014,D,$50
1205829,FB6,3/17/2013,C,$28
1205830,?KO,4/18/2014,C,$9
1205831,OXB,5/9/2014,D,$35
1205832,6Q:,11/12/2013,C,$44
1205833,MM>,3/1/2013,D,$16
1205834,U4?,4/4/2012,C,$45
1205835,7B?,1/5/2014,C,$29
1205836,6KU,7/21/2014,C,$1
1205837,UNX,2/28/2012,D,$1
1205838,C6O,4/7/2014,C,$25
1205839,=H?,1/7/2014,C,$42
1205840,L5K,2/19/2012,D,$17
1205841,<I9,1/26/2012,C,$15
1205842,;CN,7/25/2012,D,$16
1205843,/J8,9/28/2013,C,$21
1205844,72@,4/6/2014,C,$3
1205845,7FM,8/28/2012,C,$23
1205846,FJ9,4/1/2014,D,$41
1205847,K2=,8/6/2014,D,$21
1205848,YHI,11/18/2012,C,$36
1205849,>BK,4/9/2012,D,$18
1205850,3ZL,8/4/2012,C,$47
1205851,K6N,1/14/2013,C,$2
1205852,N8-,10/1/2014,D,$24
1205853,ROW,4/23/2014,C,$35
1205854,J:0,10/20/2014,D,$5
1205855,D5L,4/9/2013,C,$29
1205856,8QI,6/11/2014,C,$2
1205857,=E>,12/8/2012,C,$24
1205858,WR7,10/22/2014,D,$35
1205859,W6Z,2/21/2012,C,$3
1205860,FTO,12/13/2012,C,$42
1205861,NHB,4/26/2014,D,$40
1205862,C/5,11/12/2014,C,$16
1205863,M25,3/23/2012,D,$43
1205864,MGV,3/23/2014,C,$17
1205865,PB=,4/27/2013,C,$5
1205866,LQD,10/17/2014,C,$8
1205867,/BL,7/17/2012,D,$41
1205868,ZCC,2/21/2014,D,$30
1205869,/A?,5/19/2014,C,$44
1205870,E@P,3/19/2013,D,$39
1205871,Y<E,10/4/2013,C,$8
1205872,4:<,6/13/2013,C,$49
1205873,>:-,5/5/2014,D,$18
1205874,W-O,1/13/2013,C,$29
1205875,IEZ,5/3/2013,D,$35
1205876,A/U,12/12/2013,C,$39
1205877,CMB,5/22/2014,C,$36
1205878,<R.,11/15/2013,C,$34
1205879,BKS,11/2/2012,D,$9
1205880,;5<,10/5/2012,C,$37
1205881,S;F,2/25/2014,C,$22
1205882,T1.,11/10/2014,D,$27
1205883,2L=,3/1/2014,C,$50
1205884,6=U,7/25/2014,D,$46
1205885,?Z0,8/22/2013,C,$15
1205886,R7E,5/2/2013,C,$46
1205887,I.3,3/16/2013,C,$43
1205888,GXO,9/7/2013,D,$20
1205889,9WJ,8/4/2012,D,$13
1205890,.Q-,10/19/2012,C,$9
1205891,-T4,2/19/2012,D,$8
1205892,E>1,5/3/2014,C,$47
1205893,F;B,12/27/2014,C,$4
1205894,612,1/10/2012,D,$40
1205895,OY6,9/25/2014,C,$39
1205896,9UO,4/20/2013,D,$23
1205897,;DX,5/14/2013,C,$18
1205898,PE@,3/18/2013,C,$37
1205899,Z1N,11/13/2013,C,$35
1205900,H@3,5/1/2012,D,$36
1205901,H/;,9/6/2014,C,$49
1205902,/2Q,8/4/2013,C,$28
1205903,72M,8/9/2014,D,$5
1205904,3R@,4/3/2013,C,$6
1205905,M.L,2/16/2013,D,$22
1205906,==N,1/3/2012,C,$41
1205907,>/Y,4/5/2012,C,$31
1205908,MLF,6/7/2013,C,$30
1205909,4J5,11/4/2012,D,$23
1205910,EHJ,7/15/2013,D,$5
1205911,UGG,11/21/2013,C,$33
1205912,MFW,3/22/2013,D,$34
1205913,XB7,10/27/2014,C,$12
1205914,3DZ,3/5/2014,C,$3
1205915,QX<,11/11/2013,D,$39
1205916,;81,3/9/2012,C,$48
1205917,OJT,6/2/2014,D,$9
1205918,HVZ,9/6/2012,C,$34
1205919,XPA,2/20/2014,C,$6
1205920,2R4,9/15/2012,C,$9
1205921,K7G,10/14/2012,D,$31
1205922,RBK,1/28/2013,C,$13
1205923,@4W,2/9/2013,C,$1
1205924,7K0,11/28/2014,D,$5
1205925,U/F,2/21/2012,C,$28
1205926,EBH,5/12/2014,D,$4
1205927,8=8,6/8/2012,C,$10
1205928,=Y.,7/20/2012,C,$41
1205929,I3I,1/17/2013,C,$14
